order_id,customer_id,country,product,order_date,sales_amount
93617,UK_093617,UK,Socks,2024-01-14,18
93618,UK_093618,UK,T-Shirt,2024-01-15,19
93619,UK_093619,UK,Socks,2024-01-16,20
93620,UK_093620,UK,Socks,2024-01-17,21
93621,UK_093621,UK,T-Shirt,2024-01-18,22
93622,UK_093622,UK,Socks,2024-01-19,23
93623,UK_093623,UK,Socks,2024-01-20,24
93624,UK_093624,UK,T-Shirt,2024-01-21,25
93625,UK_093625,UK,Socks,2024-01-22,26
93626,UK_093626,UK,Socks,2024-01-23,27
93627,UK_093627,UK,T-Shirt,2024-01-24,28
93628,UK_093628,UK,Socks,2024-01-25,29
93629,UK_093629,UK,Socks,2024-01-26,30
93630,UK_093630,UK,T-Shirt,2024-01-27,31
93631,UK_093631,UK,Socks,2024-01-28,32
93632,UK_093632,UK,Socks,2024-01-01,33
93633,UK_093633,UK,T-Shirt,2024-01-02,34
93634,UK_093634,UK,Socks,2024-01-03,35
93635,UK_093635,UK,Socks,2024-01-04,36
93636,UK_093636,UK,T-Shirt,2024-01-05,37
93637,UK_093637,UK,Socks,2024-01-06,38
93638,UK_093638,UK,Socks,2024-01-07,39
93639,UK_093639,UK,T-Shirt,2024-01-08,40
93640,UK_093640,UK,Socks,2024-01-09,41
93641,UK_093641,UK,Socks,2024-01-10,42
93642,UK_093642,UK,T-Shirt,2024-01-11,43
93643,UK_093643,UK,Socks,2024-01-12,44
93644,UK_093644,UK,Socks,2024-01-13,45
93645,UK_093645,UK,T-Shirt,2024-01-14,46
93646,UK_093646,UK,Socks,2024-01-15,47
93647,UK_093647,UK,Socks,2024-01-16,48
93648,UK_093648,UK,T-Shirt,2024-01-17,49
93649,UK_093649,UK,Socks,2024-01-18,50
93650,UK_093650,UK,Socks,2024-01-19,51
93651,UK_093651,UK,T-Shirt,2024-01-20,52
93652,UK_093652,UK,Socks,2024-01-21,53
93653,UK_093653,UK,Socks,2024-01-22,54
93654,UK_093654,UK,T-Shirt,2024-01-23,55
93655,UK_093655,UK,Socks,2024-01-24,56
93656,UK_093656,UK,Socks,2024-01-25,57
93657,UK_093657,UK,T-Shirt,2024-01-26,58
93658,UK_093658,UK,Socks,2024-01-27,59
93659,UK_093659,UK,Socks,2024-01-28,60
93660,UK_093660,UK,T-Shirt,2024-01-01,61
93661,UK_093661,UK,Socks,2024-01-02,62
93662,UK_093662,UK,Socks,2024-01-03,63
93663,UK_093663,UK,T-Shirt,2024-01-04,64
93664,UK_093664,UK,Socks,2024-01-05,65
93665,UK_093665,UK,Socks,2024-01-06,66
93666,UK_093666,UK,T-Shirt,2024-01-07,67
93667,UK_093667,UK,Socks,2024-01-08,68
93668,UK_093668,UK,Socks,2024-01-09,69
93669,UK_093669,UK,T-Shirt,2024-01-10,70
93670,UK_093670,UK,Socks,2024-01-11,71
93671,UK_093671,UK,Socks,2024-01-12,72
93672,UK_093672,UK,T-Shirt,2024-01-13,73
93673,UK_093673,UK,Socks,2024-01-14,74
93674,UK_093674,UK,Socks,2024-01-15,75
93675,UK_093675,UK,T-Shirt,2024-01-16,76
93676,UK_093676,UK,Socks,2024-01-17,77
93677,UK_093677,UK,Socks,2024-01-18,78
93678,UK_093678,UK,T-Shirt,2024-01-19,79
93679,UK_093679,UK,Socks,2024-01-20,80
93680,UK_093680,UK,Socks,2024-01-21,81
93681,UK_093681,UK,T-Shirt,2024-01-22,82
93682,UK_093682,UK,Socks,2024-01-23,83
93683,UK_093683,UK,Socks,2024-01-24,84
93684,UK_093684,UK,T-Shirt,2024-01-25,85
93685,UK_093685,UK,Socks,2024-01-26,86
93686,UK_093686,UK,Socks,2024-01-27,87
93687,UK_093687,UK,T-Shirt,2024-01-28,88
93688,UK_093688,UK,Socks,2024-01-01,89
93689,UK_093689,UK,Socks,2024-01-02,90
93690,UK_093690,UK,T-Shirt,2024-01-03,91
93691,UK_093691,UK,Socks,2024-01-04,92
93692,UK_093692,UK,Socks,2024-01-05,93
93693,UK_093693,UK,T-Shirt,2024-01-06,94
93694,UK_093694,UK,Socks,2024-01-07,95
93695,UK_093695,UK,Socks,2024-01-08,96
93696,UK_093696,UK,T-Shirt,2024-01-09,97
93697,UK_093697,UK,Socks,2024-01-10,98
93698,UK_093698,UK,Socks,2024-01-11,99
93699,UK_093699,UK,T-Shirt,2024-01-12,100
93700,UK_093700,UK,Socks,2024-01-13,101
93701,UK_093701,UK,Socks,2024-01-14,102
93702,UK_093702,UK,T-Shirt,2024-01-15,103
93703,UK_093703,UK,Socks,2024-01-16,104
93704,UK_093704,UK,Socks,2024-01-17,105
93705,UK_093705,UK,T-Shirt,2024-01-18,106
93706,UK_093706,UK,Socks,2024-01-19,107
93707,UK_093707,UK,Socks,2024-01-20,108
93708,UK_093708,UK,T-Shirt,2024-01-21,109
93709,UK_093709,UK,Socks,2024-01-22,110
93710,UK_093710,UK,Socks,2024-01-23,111
93711,UK_093711,UK,T-Shirt,2024-01-24,112
93712,UK_093712,UK,Socks,2024-01-25,113
93713,UK_093713,UK,Socks,2024-01-26,114
93714,UK_093714,UK,T-Shirt,2024-01-27,115
93715,UK_093715,UK,Socks,2024-01-28,116
93716,UK_093716,UK,Socks,2024-01-01,117
93717,UK_093717,UK,T-Shirt,2024-01-02,118
93718,UK_093718,UK,Socks,2024-01-03,119
93719,UK_093719,UK,Socks,2024-01-04,120
93720,UK_093720,UK,T-Shirt,2024-01-05,121
93721,UK_093721,UK,Socks,2024-01-06,122
93722,UK_093722,UK,Socks,2024-01-07,123
93723,UK_093723,UK,T-Shirt,2024-01-08,124
93724,UK_093724,UK,Socks,2024-01-09,125
93725,UK_093725,UK,Socks,2024-01-10,126
93726,UK_093726,UK,T-Shirt,2024-01-11,127
93727,UK_093727,UK,Socks,2024-01-12,128
93728,UK_093728,UK,Socks,2024-01-13,129
93729,UK_093729,UK,T-Shirt,2024-01-14,130
93730,UK_093730,UK,Socks,2024-01-15,131
93731,UK_093731,UK,Socks,2024-01-16,132
93732,UK_093732,UK,T-Shirt,2024-01-17,133
93733,UK_093733,UK,Socks,2024-01-18,134
93734,UK_093734,UK,Socks,2024-01-19,135
93735,UK_093735,UK,T-Shirt,2024-01-20,136
93736,UK_093736,UK,Socks,2024-01-21,137
93737,UK_093737,UK,Socks,2024-01-22,138
93738,UK_093738,UK,T-Shirt,2024-01-23,139
93739,UK_093739,UK,Socks,2024-01-24,140
93740,UK_093740,UK,Socks,2024-01-25,141
93741,UK_093741,UK,T-Shirt,2024-01-26,142
93742,UK_093742,UK,Socks,2024-01-27,143
93743,UK_093743,UK,Socks,2024-01-28,144
93744,UK_093744,UK,T-Shirt,2024-01-01,145
93745,UK_093745,UK,Socks,2024-01-02,146
93746,UK_093746,UK,Socks,2024-01-03,147
93747,UK_093747,UK,T-Shirt,2024-01-04,148
93748,UK_093748,UK,Socks,2024-01-05,149
93749,UK_093749,UK,Socks,2024-01-06,150
93750,UK_093750,UK,T-Shirt,2024-01-07,151
93751,UK_093751,UK,Socks,2024-01-08,152
93752,UK_093752,UK,Socks,2024-01-09,153
93753,UK_093753,UK,T-Shirt,2024-01-10,154
93754,UK_093754,UK,Socks,2024-01-11,155
93755,UK_093755,UK,Socks,2024-01-12,156
93756,UK_093756,UK,T-Shirt,2024-01-13,157
93757,UK_093757,UK,Socks,2024-01-14,158
93758,UK_093758,UK,Socks,2024-01-15,159
93759,UK_093759,UK,T-Shirt,2024-01-16,160
93760,UK_093760,UK,Socks,2024-01-17,161
93761,UK_093761,UK,Socks,2024-01-18,162
93762,UK_093762,UK,T-Shirt,2024-01-19,163
93763,UK_093763,UK,Socks,2024-01-20,164
93764,UK_093764,UK,Socks,2024-01-21,165
93765,UK_093765,UK,T-Shirt,2024-01-22,166
93766,UK_093766,UK,Socks,2024-01-23,167
93767,UK_093767,UK,Socks,2024-01-24,168
93768,UK_093768,UK,T-Shirt,2024-01-25,169
93769,UK_093769,UK,Socks,2024-01-26,170
93770,UK_093770,UK,Socks,2024-01-27,171
93771,UK_093771,UK,T-Shirt,2024-01-28,172
93772,UK_093772,UK,Socks,2024-01-01,173
93773,UK_093773,UK,Socks,2024-01-02,174
93774,UK_093774,UK,T-Shirt,2024-01-03,175
93775,UK_093775,UK,Socks,2024-01-04,176
93776,UK_093776,UK,Socks,2024-01-05,177
93777,UK_093777,UK,T-Shirt,2024-01-06,178
93778,UK_093778,UK,Socks,2024-01-07,179
93779,UK_093779,UK,Socks,2024-01-08,180
93780,UK_093780,UK,T-Shirt,2024-01-09,181
93781,UK_093781,UK,Socks,2024-01-10,182
93782,UK_093782,UK,Socks,2024-01-11,183
93783,UK_093783,UK,T-Shirt,2024-01-12,184
93784,UK_093784,UK,Socks,2024-01-13,185
93785,UK_093785,UK,Socks,2024-01-14,186
93786,UK_093786,UK,T-Shirt,2024-01-15,187
93787,UK_093787,UK,Socks,2024-01-16,188
93788,UK_093788,UK,Socks,2024-01-17,189
93789,UK_093789,UK,T-Shirt,2024-01-18,190
93790,UK_093790,UK,Socks,2024-01-19,191
93791,UK_093791,UK,Socks,2024-01-20,192
93792,UK_093792,UK,T-Shirt,2024-01-21,193
93793,UK_093793,UK,Socks,2024-01-22,194
93794,UK_093794,UK,Socks,2024-01-23,195
93795,UK_093795,UK,T-Shirt,2024-01-24,196
93796,UK_093796,UK,Socks,2024-01-25,197
93797,UK_093797,UK,Socks,2024-01-26,198
93798,UK_093798,UK,T-Shirt,2024-01-27,199
93799,UK_093799,UK,Socks,2024-01-28,200
93800,UK_093800,UK,Socks,2024-01-01,1
93801,UK_093801,UK,T-Shirt,2024-01-02,2
93802,UK_093802,UK,Socks,2024-01-03,3
93803,UK_093803,UK,Socks,2024-01-04,4
93804,UK_093804,UK,T-Shirt,2024-01-05,5
93805,UK_093805,UK,Socks,2024-01-06,6
93806,UK_093806,UK,Socks,2024-01-07,7
93807,UK_093807,UK,T-Shirt,2024-01-08,8
93808,UK_093808,UK,Socks,2024-01-09,9
93809,UK_093809,UK,Socks,2024-01-10,10
93810,UK_093810,UK,T-Shirt,2024-01-11,11
93811,UK_093811,UK,Socks,2024-01-12,12
93812,UK_093812,UK,Socks,2024-01-13,13
93813,UK_093813,UK,T-Shirt,2024-01-14,14
93814,UK_093814,UK,Socks,2024-01-15,15
93815,UK_093815,UK,Socks,2024-01-16,16
93816,UK_093816,UK,T-Shirt,2024-01-17,17
93817,UK_093817,UK,Socks,2024-01-18,18
93818,UK_093818,UK,Socks,2024-01-19,19
93819,UK_093819,UK,T-Shirt,2024-01-20,20
93820,UK_093820,UK,Socks,2024-01-21,21
93821,UK_093821,UK,Socks,2024-01-22,22
93822,UK_093822,UK,T-Shirt,2024-01-23,23
93823,UK_093823,UK,Socks,2024-01-24,24
93824,UK_093824,UK,Socks,2024-01-25,25
93825,UK_093825,UK,T-Shirt,2024-01-26,26
93826,UK_093826,UK,Socks,2024-01-27,27
93827,UK_093827,UK,Socks,2024-01-28,28
93828,UK_093828,UK,T-Shirt,2024-01-01,29
93829,UK_093829,UK,Socks,2024-01-02,30
93830,UK_093830,UK,Socks,2024-01-03,31
93831,UK_093831,UK,T-Shirt,2024-01-04,32
93832,UK_093832,UK,Socks,2024-01-05,33
93833,UK_093833,UK,Socks,2024-01-06,34
93834,UK_093834,UK,T-Shirt,2024-01-07,35
93835,UK_093835,UK,Socks,2024-01-08,36
93836,UK_093836,UK,Socks,2024-01-09,37
93837,UK_093837,UK,T-Shirt,2024-01-10,38
93838,UK_093838,UK,Socks,2024-01-11,39
93839,UK_093839,UK,Socks,2024-01-12,40
93840,UK_093840,UK,T-Shirt,2024-01-13,41
93841,UK_093841,UK,Socks,2024-01-14,42
93842,UK_093842,UK,Socks,2024-01-15,43
93843,UK_093843,UK,T-Shirt,2024-01-16,44
93844,UK_093844,UK,Socks,2024-01-17,45
93845,UK_093845,UK,Socks,2024-01-18,46
93846,UK_093846,UK,T-Shirt,2024-01-19,47
93847,UK_093847,UK,Socks,2024-01-20,48
93848,UK_093848,UK,Socks,2024-01-21,49
93849,UK_093849,UK,T-Shirt,2024-01-22,50
93850,UK_093850,UK,Socks,2024-01-23,51
93851,UK_093851,UK,Socks,2024-01-24,52
93852,UK_093852,UK,T-Shirt,2024-01-25,53
93853,UK_093853,UK,Socks,2024-01-26,54
93854,UK_093854,UK,Socks,2024-01-27,55
93855,UK_093855,UK,T-Shirt,2024-01-28,56
93856,UK_093856,UK,Socks,2024-01-01,57
93857,UK_093857,UK,Socks,2024-01-02,58
93858,UK_093858,UK,T-Shirt,2024-01-03,59
93859,UK_093859,UK,Socks,2024-01-04,60
93860,UK_093860,UK,Socks,2024-01-05,61
93861,UK_093861,UK,T-Shirt,2024-01-06,62
93862,UK_093862,UK,Socks,2024-01-07,63
93863,UK_093863,UK,Socks,2024-01-08,64
93864,UK_093864,UK,T-Shirt,2024-01-09,65
93865,UK_093865,UK,Socks,2024-01-10,66
93866,UK_093866,UK,Socks,2024-01-11,67
93867,UK_093867,UK,T-Shirt,2024-01-12,68
93868,UK_093868,UK,Socks,2024-01-13,69
93869,UK_093869,UK,Socks,2024-01-14,70
93870,UK_093870,UK,T-Shirt,2024-01-15,71
93871,UK_093871,UK,Socks,2024-01-16,72
93872,UK_093872,UK,Socks,2024-01-17,73
93873,UK_093873,UK,T-Shirt,2024-01-18,74
93874,UK_093874,UK,Socks,2024-01-19,75
93875,UK_093875,UK,Socks,2024-01-20,76
93876,UK_093876,UK,T-Shirt,2024-01-21,77
93877,UK_093877,UK,Socks,2024-01-22,78
93878,UK_093878,UK,Socks,2024-01-23,79
93879,UK_093879,UK,T-Shirt,2024-01-24,80
93880,UK_093880,UK,Socks,2024-01-25,81
93881,UK_093881,UK,Socks,2024-01-26,82
93882,UK_093882,UK,T-Shirt,2024-01-27,83
93883,UK_093883,UK,Socks,2024-01-28,84
93884,UK_093884,UK,Socks,2024-01-01,85
93885,UK_093885,UK,T-Shirt,2024-01-02,86
93886,UK_093886,UK,Socks,2024-01-03,87
93887,UK_093887,UK,Socks,2024-01-04,88
93888,UK_093888,UK,T-Shirt,2024-01-05,89
93889,UK_093889,UK,Socks,2024-01-06,90
93890,UK_093890,UK,Socks,2024-01-07,91
93891,UK_093891,UK,T-Shirt,2024-01-08,92
93892,UK_093892,UK,Socks,2024-01-09,93
93893,UK_093893,UK,Socks,2024-01-10,94
93894,UK_093894,UK,T-Shirt,2024-01-11,95
93895,UK_093895,UK,Socks,2024-01-12,96
93896,UK_093896,UK,Socks,2024-01-13,97
93897,UK_093897,UK,T-Shirt,2024-01-14,98
93898,UK_093898,UK,Socks,2024-01-15,99
93899,UK_093899,UK,Socks,2024-01-16,100
93900,UK_093900,UK,T-Shirt,2024-01-17,101
93901,UK_093901,UK,Socks,2024-01-18,102
93902,UK_093902,UK,Socks,2024-01-19,103
93903,UK_093903,UK,T-Shirt,2024-01-20,104
93904,UK_093904,UK,Socks,2024-01-21,105
93905,UK_093905,UK,Socks,2024-01-22,106
93906,UK_093906,UK,T-Shirt,2024-01-23,107
93907,UK_093907,UK,Socks,2024-01-24,108
93908,UK_093908,UK,Socks,2024-01-25,109
93909,UK_093909,UK,T-Shirt,2024-01-26,110
93910,UK_093910,UK,Socks,2024-01-27,111
93911,UK_093911,UK,Socks,2024-01-28,112
93912,UK_093912,UK,T-Shirt,2024-01-01,113
93913,UK_093913,UK,Socks,2024-01-02,114
93914,UK_093914,UK,Socks,2024-01-03,115
93915,UK_093915,UK,T-Shirt,2024-01-04,116
93916,UK_093916,UK,Socks,2024-01-05,117
93917,UK_093917,UK,Socks,2024-01-06,118
93918,UK_093918,UK,T-Shirt,2024-01-07,119
93919,UK_093919,UK,Socks,2024-01-08,120
93920,UK_093920,UK,Socks,2024-01-09,121
93921,UK_093921,UK,T-Shirt,2024-01-10,122
93922,UK_093922,UK,Socks,2024-01-11,123
93923,UK_093923,UK,Socks,2024-01-12,124
93924,UK_093924,UK,T-Shirt,2024-01-13,125
93925,UK_093925,UK,Socks,2024-01-14,126
93926,UK_093926,UK,Socks,2024-01-15,127
93927,UK_093927,UK,T-Shirt,2024-01-16,128
93928,UK_093928,UK,Socks,2024-01-17,129
93929,UK_093929,UK,Socks,2024-01-18,130
93930,UK_093930,UK,T-Shirt,2024-01-19,131
93931,UK_093931,UK,Socks,2024-01-20,132
93932,UK_093932,UK,Socks,2024-01-21,133
93933,UK_093933,UK,T-Shirt,2024-01-22,134
93934,UK_093934,UK,Socks,2024-01-23,135
93935,UK_093935,UK,Socks,2024-01-24,136
93936,UK_093936,UK,T-Shirt,2024-01-25,137
93937,UK_093937,UK,Socks,2024-01-26,138
93938,UK_093938,UK,Socks,2024-01-27,139
93939,UK_093939,UK,T-Shirt,2024-01-28,140
93940,UK_093940,UK,Socks,2024-01-01,141
93941,UK_093941,UK,Socks,2024-01-02,142
93942,UK_093942,UK,T-Shirt,2024-01-03,143
93943,UK_093943,UK,Socks,2024-01-04,144
93944,UK_093944,UK,Socks,2024-01-05,145
93945,UK_093945,UK,T-Shirt,2024-01-06,146
93946,UK_093946,UK,Socks,2024-01-07,147
93947,UK_093947,UK,Socks,2024-01-08,148
93948,UK_093948,UK,T-Shirt,2024-01-09,149
93949,UK_093949,UK,Socks,2024-01-10,150
93950,UK_093950,UK,Socks,2024-01-11,151
93951,UK_093951,UK,T-Shirt,2024-01-12,152
93952,UK_093952,UK,Socks,2024-01-13,153
93953,UK_093953,UK,Socks,2024-01-14,154
93954,UK_093954,UK,T-Shirt,2024-01-15,155
93955,UK_093955,UK,Socks,2024-01-16,156
93956,UK_093956,UK,Socks,2024-01-17,157
93957,UK_093957,UK,T-Shirt,2024-01-18,158
93958,UK_093958,UK,Socks,2024-01-19,159
93959,UK_093959,UK,Socks,2024-01-20,160
93960,UK_093960,UK,T-Shirt,2024-01-21,161
93961,UK_093961,UK,Socks,2024-01-22,162
93962,UK_093962,UK,Socks,2024-01-23,163
93963,UK_093963,UK,T-Shirt,2024-01-24,164
93964,UK_093964,UK,Socks,2024-01-25,165
93965,UK_093965,UK,Socks,2024-01-26,166
93966,UK_093966,UK,T-Shirt,2024-01-27,167
93967,UK_093967,UK,Socks,2024-01-28,168
93968,UK_093968,UK,Socks,2024-01-01,169
93969,UK_093969,UK,T-Shirt,2024-01-02,170
93970,UK_093970,UK,Socks,2024-01-03,171
93971,UK_093971,UK,Socks,2024-01-04,172
93972,UK_093972,UK,T-Shirt,2024-01-05,173
93973,UK_093973,UK,Socks,2024-01-06,174
93974,UK_093974,UK,Socks,2024-01-07,175
93975,UK_093975,UK,T-Shirt,2024-01-08,176
93976,UK_093976,UK,Socks,2024-01-09,177
93977,UK_093977,UK,Socks,2024-01-10,178
93978,UK_093978,UK,T-Shirt,2024-01-11,179
93979,UK_093979,UK,Socks,2024-01-12,180
93980,UK_093980,UK,Socks,2024-01-13,181
93981,UK_093981,UK,T-Shirt,2024-01-14,182
93982,UK_093982,UK,Socks,2024-01-15,183
93983,UK_093983,UK,Socks,2024-01-16,184
93984,UK_093984,UK,T-Shirt,2024-01-17,185
93985,UK_093985,UK,Socks,2024-01-18,186
93986,UK_093986,UK,Socks,2024-01-19,187
93987,UK_093987,UK,T-Shirt,2024-01-20,188
93988,UK_093988,UK,Socks,2024-01-21,189
93989,UK_093989,UK,Socks,2024-01-22,190
93990,UK_093990,UK,T-Shirt,2024-01-23,191
93991,UK_093991,UK,Socks,2024-01-24,192
93992,UK_093992,UK,Socks,2024-01-25,193
93993,UK_093993,UK,T-Shirt,2024-01-26,194
93994,UK_093994,UK,Socks,2024-01-27,195
93995,UK_093995,UK,Socks,2024-01-28,196
93996,UK_093996,UK,T-Shirt,2024-01-01,197
93997,UK_093997,UK,Socks,2024-01-02,198
93998,UK_093998,UK,Socks,2024-01-03,199
93999,UK_093999,UK,T-Shirt,2024-01-04,200
94000,UK_094000,UK,Socks,2024-01-05,1
94001,UK_094001,UK,Socks,2024-01-06,2
94002,UK_094002,UK,T-Shirt,2024-01-07,3
94003,UK_094003,UK,Socks,2024-01-08,4
94004,UK_094004,UK,Socks,2024-01-09,5
94005,UK_094005,UK,T-Shirt,2024-01-10,6
94006,UK_094006,UK,Socks,2024-01-11,7
94007,UK_094007,UK,Socks,2024-01-12,8
94008,UK_094008,UK,T-Shirt,2024-01-13,9
94009,UK_094009,UK,Socks,2024-01-14,10
94010,UK_094010,UK,Socks,2024-01-15,11
94011,UK_094011,UK,T-Shirt,2024-01-16,12
94012,UK_094012,UK,Socks,2024-01-17,13
94013,UK_094013,UK,Socks,2024-01-18,14
94014,UK_094014,UK,T-Shirt,2024-01-19,15
94015,UK_094015,UK,Socks,2024-01-20,16
94016,UK_094016,UK,Socks,2024-01-21,17
94017,UK_094017,UK,T-Shirt,2024-01-22,18
94018,UK_094018,UK,Socks,2024-01-23,19
94019,UK_094019,UK,Socks,2024-01-24,20
94020,UK_094020,UK,T-Shirt,2024-01-25,21
94021,UK_094021,UK,Socks,2024-01-26,22
94022,UK_094022,UK,Socks,2024-01-27,23
94023,UK_094023,UK,T-Shirt,2024-01-28,24
94024,UK_094024,UK,Socks,2024-01-01,25
94025,UK_094025,UK,Socks,2024-01-02,26
94026,UK_094026,UK,T-Shirt,2024-01-03,27
94027,UK_094027,UK,Socks,2024-01-04,28
94028,UK_094028,UK,Socks,2024-01-05,29
94029,UK_094029,UK,T-Shirt,2024-01-06,30
94030,UK_094030,UK,Socks,2024-01-07,31
94031,UK_094031,UK,Socks,2024-01-08,32
94032,UK_094032,UK,T-Shirt,2024-01-09,33
94033,UK_094033,UK,Socks,2024-01-10,34
94034,UK_094034,UK,Socks,2024-01-11,35
94035,UK_094035,UK,T-Shirt,2024-01-12,36
94036,UK_094036,UK,Socks,2024-01-13,37
94037,UK_094037,UK,Socks,2024-01-14,38
94038,UK_094038,UK,T-Shirt,2024-01-15,39
94039,UK_094039,UK,Socks,2024-01-16,40
94040,UK_094040,UK,Socks,2024-01-17,41
94041,UK_094041,UK,T-Shirt,2024-01-18,42
94042,UK_094042,UK,Socks,2024-01-19,43
94043,UK_094043,UK,Socks,2024-01-20,44
94044,UK_094044,UK,T-Shirt,2024-01-21,45
94045,UK_094045,UK,Socks,2024-01-22,46
94046,UK_094046,UK,Socks,2024-01-23,47
94047,UK_094047,UK,T-Shirt,2024-01-24,48
94048,UK_094048,UK,Socks,2024-01-25,49
94049,UK_094049,UK,Socks,2024-01-26,50
94050,UK_094050,UK,T-Shirt,2024-01-27,51
94051,UK_094051,UK,Socks,2024-01-28,52
94052,UK_094052,UK,Socks,2024-01-01,53
94053,UK_094053,UK,T-Shirt,2024-01-02,54
94054,UK_094054,UK,Socks,2024-01-03,55
94055,UK_094055,UK,Socks,2024-01-04,56
94056,UK_094056,UK,T-Shirt,2024-01-05,57
94057,UK_094057,UK,Socks,2024-01-06,58
94058,UK_094058,UK,Socks,2024-01-07,59
94059,UK_094059,UK,T-Shirt,2024-01-08,60
94060,UK_094060,UK,Socks,2024-01-09,61
94061,UK_094061,UK,Socks,2024-01-10,62
94062,UK_094062,UK,T-Shirt,2024-01-11,63
94063,UK_094063,UK,Socks,2024-01-12,64
94064,UK_094064,UK,Socks,2024-01-13,65
94065,UK_094065,UK,T-Shirt,2024-01-14,66
94066,UK_094066,UK,Socks,2024-01-15,67
94067,UK_094067,UK,Socks,2024-01-16,68
94068,UK_094068,UK,T-Shirt,2024-01-17,69
94069,UK_094069,UK,Socks,2024-01-18,70
94070,UK_094070,UK,Socks,2024-01-19,71
94071,UK_094071,UK,T-Shirt,2024-01-20,72
94072,UK_094072,UK,Socks,2024-01-21,73
94073,UK_094073,UK,Socks,2024-01-22,74
94074,UK_094074,UK,T-Shirt,2024-01-23,75
94075,UK_094075,UK,Socks,2024-01-24,76
94076,UK_094076,UK,Socks,2024-01-25,77
94077,UK_094077,UK,T-Shirt,2024-01-26,78
94078,UK_094078,UK,Socks,2024-01-27,79
94079,UK_094079,UK,Socks,2024-01-28,80
94080,UK_094080,UK,T-Shirt,2024-01-01,81
94081,UK_094081,UK,Socks,2024-01-02,82
94082,UK_094082,UK,Socks,2024-01-03,83
94083,UK_094083,UK,T-Shirt,2024-01-04,84
94084,UK_094084,UK,Socks,2024-01-05,85
94085,UK_094085,UK,Socks,2024-01-06,86
94086,UK_094086,UK,T-Shirt,2024-01-07,87
94087,UK_094087,UK,Socks,2024-01-08,88
94088,UK_094088,UK,Socks,2024-01-09,89
94089,UK_094089,UK,T-Shirt,2024-01-10,90
94090,UK_094090,UK,Socks,2024-01-11,91
94091,UK_094091,UK,Socks,2024-01-12,92
94092,UK_094092,UK,T-Shirt,2024-01-13,93
94093,UK_094093,UK,Socks,2024-01-14,94
94094,UK_094094,UK,Socks,2024-01-15,95
94095,UK_094095,UK,T-Shirt,2024-01-16,96
94096,UK_094096,UK,Socks,2024-01-17,97
94097,UK_094097,UK,Socks,2024-01-18,98
94098,UK_094098,UK,T-Shirt,2024-01-19,99
94099,UK_094099,UK,Socks,2024-01-20,100
94100,UK_094100,UK,Socks,2024-01-21,101
94101,UK_094101,UK,T-Shirt,2024-01-22,102
94102,UK_094102,UK,Socks,2024-01-23,103
94103,UK_094103,UK,Socks,2024-01-24,104
94104,UK_094104,UK,T-Shirt,2024-01-25,105
94105,UK_094105,UK,Socks,2024-01-26,106
94106,UK_094106,UK,Socks,2024-01-27,107
94107,UK_094107,UK,T-Shirt,2024-01-28,108
94108,UK_094108,UK,Socks,2024-01-01,109
94109,UK_094109,UK,Socks,2024-01-02,110
94110,UK_094110,UK,T-Shirt,2024-01-03,111
94111,UK_094111,UK,Socks,2024-01-04,112
94112,UK_094112,UK,Socks,2024-01-05,113
94113,UK_094113,UK,T-Shirt,2024-01-06,114
94114,UK_094114,UK,Socks,2024-01-07,115
94115,UK_094115,UK,Socks,2024-01-08,116
94116,UK_094116,UK,T-Shirt,2024-01-09,117
94117,UK_094117,UK,Socks,2024-01-10,118
94118,UK_094118,UK,Socks,2024-01-11,119
94119,UK_094119,UK,T-Shirt,2024-01-12,120
94120,UK_094120,UK,Socks,2024-01-13,121
94121,UK_094121,UK,Socks,2024-01-14,122
94122,UK_094122,UK,T-Shirt,2024-01-15,123
94123,UK_094123,UK,Socks,2024-01-16,124
94124,UK_094124,UK,Socks,2024-01-17,125
94125,UK_094125,UK,T-Shirt,2024-01-18,126
94126,UK_094126,UK,Socks,2024-01-19,127
94127,UK_094127,UK,Socks,2024-01-20,128
94128,UK_094128,UK,T-Shirt,2024-01-21,129
94129,UK_094129,UK,Socks,2024-01-22,130
94130,UK_094130,UK,Socks,2024-01-23,131
94131,UK_094131,UK,T-Shirt,2024-01-24,132
94132,UK_094132,UK,Socks,2024-01-25,133
94133,UK_094133,UK,Socks,2024-01-26,134
94134,UK_094134,UK,T-Shirt,2024-01-27,135
94135,UK_094135,UK,Socks,2024-01-28,136
94136,UK_094136,UK,Socks,2024-01-01,137
94137,UK_094137,UK,T-Shirt,2024-01-02,138
94138,UK_094138,UK,Socks,2024-01-03,139
94139,UK_094139,UK,Socks,2024-01-04,140
94140,UK_094140,UK,T-Shirt,2024-01-05,141
94141,UK_094141,UK,Socks,2024-01-06,142
94142,UK_094142,UK,Socks,2024-01-07,143
94143,UK_094143,UK,T-Shirt,2024-01-08,144
94144,UK_094144,UK,Socks,2024-01-09,145
94145,UK_094145,UK,Socks,2024-01-10,146
94146,UK_094146,UK,T-Shirt,2024-01-11,147
94147,UK_094147,UK,Socks,2024-01-12,148
94148,UK_094148,UK,Socks,2024-01-13,149
94149,UK_094149,UK,T-Shirt,2024-01-14,150
94150,UK_094150,UK,Socks,2024-01-15,151
94151,UK_094151,UK,Socks,2024-01-16,152
94152,UK_094152,UK,T-Shirt,2024-01-17,153
94153,UK_094153,UK,Socks,2024-01-18,154
